17:30:30 [INFO] Batch: 21 NCAA D3 teams
17:30:30 [INFO] Fetching all D3 scoreboards for the season...
17:30:30 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/schedule-alt/basketball-men/d3/2026 "HTTP/1.1 200 OK"
17:30:30 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/schedule-alt/basketball-men/d3/2026 "200"
17:30:30 [INFO]   Found 113 game dates for d3
17:30:30 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/03 "HTTP/1.1 200 OK"
17:30:30 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/03 "200"
17:30:31 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/04 "HTTP/1.1 200 OK"
17:30:31 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/04 "200"
17:30:32 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/05 "HTTP/1.1 200 OK"
17:30:32 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/05 "200"
17:30:33 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/06 "HTTP/1.1 200 OK"
17:30:33 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/06 "200"
17:30:34 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/07 "HTTP/1.1 200 OK"
17:30:34 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/07 "200"
17:30:34 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/08 "HTTP/1.1 200 OK"
17:30:35 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/08 "200"
17:30:35 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/09 "HTTP/1.1 200 OK"
17:30:35 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/09 "200"
17:30:36 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/10 "HTTP/1.1 200 OK"
17:30:36 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/10 "200"
17:30:36 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/11 "HTTP/1.1 200 OK"
17:30:36 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/11 "200"
17:30:37 [INFO] HTTP Request: GET https://ncaa-api.henrygd.me/scoreboard/basketball-men/d3/2025/11/12 "HTTP/1.1 200 OK"
